>>07:43:09 : выставлено : Нет охлаждения магнетрона
>>07:43:09 : выставлено : Нет охлаждения ТМН
>>07:43:09 : выставлено : Нет охлаждения шлюза
>>08:12:31 : снято : Нет связи с БПМ
>>08:12:34 : выставлено : Нет связи с БПМ
>>08:13:55 : снято : Нет связи с БПМ
>>08:13:57 : выставлено : Нет связи с БПМ
>>08:15:19 : снято : Нет связи с БПМ
>>08:15:21 : выставлено : Нет связи с БПМ
>>08:16:43 : снято : Нет связи с БПМ
>>08:16:45 : выставлено : Нет связи с БПМ
>>08:18:07 : снято : Нет связи с БПМ
>>08:18:09 : выставлено : Нет связи с БПМ
>>08:19:31 : снято : Нет связи с БПМ
>>08:19:33 : выставлено : Нет связи с БПМ
>>08:20:54 : снято : Нет связи с БПМ
>>08:20:56 : выставлено : Нет связи с БПМ
>>08:22:18 : снято : Нет связи с БПМ
>>08:22:20 : выставлено : Нет связи с БПМ
>>08:23:42 : снято : Нет связи с БПМ
>>08:23:44 : выставлено : Нет связи с БПМ
>>08:25:06 : снято : Нет связи с БПМ
>>08:25:08 : выставлено : Нет связи с БПМ
>>08:26:30 : снято : Нет связи с БПМ
>>08:26:32 : выставлено : Нет связи с БПМ
>>08:27:54 : снято : Нет связи с БПМ
>>08:27:56 : выставлено : Нет связи с БПМ
>>08:29:18 : снято : Нет связи с БПМ
>>08:29:20 : выставлено : Нет связи с БПМ
>>08:30:41 : снято : Нет связи с БПМ
>>08:30:44 : выставлено : Нет связи с БПМ
>>08:32:05 : снято : Нет связи с БПМ
>>08:32:07 : выставлено : Нет связи с БПМ
>>08:33:29 : снято : Нет связи с БПМ
>>08:33:32 : выставлено : Нет связи с БПМ
>>08:34:53 : снято : Нет связи с БПМ
>>08:34:55 : выставлено : Нет связи с БПМ
>>08:36:17 : снято : Нет связи с БПМ
>>08:36:19 : выставлено : Нет связи с БПМ
>>08:37:41 : снято : Нет связи с БПМ
>>08:37:43 : выставлено : Нет связи с БПМ
>>08:39:05 : снято : Нет связи с БПМ
>>08:39:07 : выставлено : Нет связи с БПМ
>>08:40:29 : снято : Нет связи с БПМ
>>08:40:31 : выставлено : Нет связи с БПМ
>>08:41:52 : снято : Нет связи с БПМ
>>08:41:54 : выставлено : Нет связи с БПМ
>>08:43:16 : снято : Нет связи с БПМ
>>08:43:18 : выставлено : Нет связи с БПМ
>>08:44:40 : снято : Нет связи с БПМ
>>08:44:42 : выставлено : Нет связи с БПМ
>>08:46:04 : снято : Нет связи с БПМ
>>08:46:06 : выставлено : Нет связи с БПМ
>>08:47:28 : снято : Нет связи с БПМ
>>08:47:30 : выставлено : Нет связи с БПМ
>>08:48:52 : снято : Нет связи с БПМ
>>08:48:54 : выставлено : Нет связи с БПМ
>>08:50:16 : снято : Нет связи с БПМ
>>08:50:18 : выставлено : Нет связи с БПМ
>>08:51:39 : снято : Нет связи с БПМ
>>08:51:42 : выставлено : Нет связи с БПМ
>>08:53:03 : снято : Нет связи с БПМ
>>08:53:05 : выставлено : Нет связи с БПМ
>>08:54:27 : снято : Нет связи с БПМ
>>08:54:30 : выставлено : Нет связи с БПМ
>>08:55:51 : снято : Нет связи с БПМ
>>08:55:53 : выставлено : Нет связи с БПМ
>>08:57:15 : снято : Нет связи с БПМ
>>08:57:17 : выставлено : Нет связи с БПМ
>>08:58:39 : снято : Нет связи с БПМ
>>08:58:41 : выставлено : Нет связи с БПМ
>>09:00:03 : снято : Нет связи с БПМ
>>09:00:05 : выставлено : Нет связи с БПМ
>>09:01:27 : снято : Нет связи с БПМ
>>09:01:29 : выставлено : Нет связи с БПМ
>>09:02:50 : снято : Нет связи с БПМ
>>09:02:52 : выставлено : Нет связи с БПМ
>>09:04:15 : снято : Нет связи с БПМ
>>09:04:16 : выставлено : Нет связи с БПМ
>>09:05:38 : снято : Нет связи с БПМ
>>09:05:40 : выставлено : Нет связи с БПМ
>>09:07:02 : снято : Нет связи с БПМ
>>09:07:04 : выставлено : Нет связи с БПМ
>>09:08:26 : снято : Нет связи с БПМ
>>09:08:28 : выставлено : Нет связи с БПМ
>>09:09:50 : снято : Нет связи с БПМ
>>09:09:52 : выставлено : Нет связи с БПМ
>>09:11:14 : снято : Нет связи с БПМ
>>09:11:16 : выставлено : Нет связи с БПМ
>>09:12:37 : снято : Нет связи с БПМ
>>09:12:40 : выставлено : Нет связи с БПМ
>>09:12:49 : выставлено : Авария привода вращения п/д
>>09:14:01 : снято : Нет связи с БПМ
>>09:14:03 : выставлено : Нет связи с БПМ
>>09:15:25 : снято : Нет связи с БПМ
>>09:15:27 : выставлено : Нет связи с БПМ
>>09:16:49 : снято : Нет связи с БПМ
>>09:16:51 : выставлено : Нет связи с БПМ
>>09:18:13 : снято : Нет связи с БПМ
>>09:18:15 : выставлено : Нет связи с БПМ
>>09:19:37 : снято : Нет связи с БПМ
>>09:19:39 : выставлено : Нет связи с БПМ
>>09:21:01 : снято : Нет связи с БПМ
>>09:21:03 : выставлено : Нет связи с БПМ
>>09:22:25 : снято : Нет связи с БПМ
>>09:22:27 : выставлено : Нет связи с БПМ
>>09:23:48 : снято : Нет связи с БПМ
>>09:23:50 : выставлено : Нет связи с БПМ
>>09:25:12 : снято : Нет связи с БПМ
>>09:25:14 : выставлено : Нет связи с БПМ
>>09:26:36 : снято : Нет связи с БПМ
>>09:26:38 : выставлено : Нет связи с БПМ
>>09:28:00 : снято : Нет связи с БПМ
>>09:28:02 : выставлено : Нет связи с БПМ
>>09:29:24 : снято : Нет связи с БПМ
>>09:29:25 : выставлено : Нет готовности привода вращения п/д
>>09:29:26 : выставлено : Нет связи с БПМ
>>09:29:32 : снято : Нет готовности привода вращения п/д
>>09:29:54 : выставлено : Авария привода поворота заслонки
>>09:29:54 : выставлено : Авария привода манипулятора
>>09:29:54 : выставлено : Авария привода подъёма п/д
>>09:29:58 : снято : Авария привода вращения п/д
>>09:29:58 : снято : Авария привода поворота заслонки
>>09:29:58 : снято : Авария привода манипулятора
>>09:29:58 : снято : Авария привода подъёма п/д
>>09:30:48 : снято : Нет связи с БПМ
>>09:30:50 : выставлено : Нет связи с БПМ
>>09:32:12 : снято : Нет связи с БПМ
>>09:32:14 : выставлено : Нет связи с БПМ
>>09:33:35 : снято : Нет связи с БПМ
>>09:33:38 : выставлено : Нет связи с БПМ
>>09:34:59 : снято : Нет связи с БПМ
>>09:35:01 : выставлено : Нет связи с БПМ
>>09:36:23 : снято : Нет связи с БПМ
>>09:36:25 : выставлено : Нет связи с БПМ
>>09:37:47 : снято : Нет связи с БПМ
>>09:37:49 : выставлено : Нет связи с БПМ
>>09:38:09 : снято : Нет охлаждения магнетрона
>>09:38:09 : снято : Нет охлаждения ТМН
>>09:38:10 : снято : Нет охлаждения шлюза
>>09:39:11 : снято : Нет связи с БПМ
>>09:39:13 : выставлено : Нет связи с БПМ
>>09:39:49 : выставлено : Положение ДЗ камеры не определено
>>09:39:58 : снято : Положение ДЗ камеры не определено
>>09:40:13 : снято : Нет связи с БПМ
>>10:25:03 : выставлено : Нет связи с БПМ
>>10:26:25 : снято : Нет связи с БПМ
>>10:26:26 : выставлено : Нет связи с БПМ
>>10:27:49 : снято : Нет связи с БПМ
>>10:27:51 : выставлено : Нет связи с БПМ
>>10:29:12 : снято : Нет связи с БПМ
>>10:29:14 : выставлено : Нет связи с БПМ
>>10:30:36 : снято : Нет связи с БПМ
>>10:30:38 : выставлено : Нет связи с БПМ
>>10:31:59 : снято : Нет связи с БПМ
>>10:53:21 : выставлено : Положение ДЗ камеры не определено
>>10:53:27 : снято : Положение ДЗ камеры не определено
>>11:11:41 : выставлено : Нет охлаждения магнетрона
>>11:11:41 : выставлено : Нет охлаждения ТМН
>>11:11:41 : выставлено : Нет охлаждения шлюза
>>11:25:24 : выставлено : Нет охлаждения магнетрона
>>11:25:24 : выставлено : Нет охлаждения ТМН
>>11:25:24 : выставлено : Нет охлаждения шлюза
>>11:25:24 : выставлено : Нет давления в пневмосети
>>11:25:24 : выставлено : ТМН: предупреждение по температуре
>>11:25:24 : выставлено : Авария привода вращения магнетрона
>>11:25:24 : выставлено : Авария привода вращения п/д
>>11:25:24 : выставлено : Авария привода поворота заслонки
>>11:25:24 : выставлено : Авария привода манипулятора
>>11:25:24 : выставлено : Авария привода подъёма п/д
>>11:25:24 : снято : Нет давления в пневмосети
>>11:25:24 : снято : ТМН: предупреждение по температуре
>>11:25:24 : снято : Авария привода вращения магнетрона
>>11:25:24 : снято : Авария привода вращения п/д
>>11:25:24 : снято : Авария привода поворота заслонки
>>11:25:24 : снято : Авария привода манипулятора
>>11:25:24 : снято : Авария привода подъёма п/д
>>11:27:33 : выставлено : Нет охлаждения магнетрона
>>11:27:33 : выставлено : Нет охлаждения ТМН
>>11:27:33 : выставлено : Нет охлаждения шлюза
>>11:27:33 : выставлено : Нет давления в пневмосети
>>11:27:33 : выставлено : ТМН: предупреждение по температуре
>>11:27:33 : выставлено : Авария привода вращения магнетрона
>>11:27:33 : выставлено : Авария привода вращения п/д
>>11:27:33 : выставлено : Авария привода поворота заслонки
>>11:27:33 : выставлено : Авария привода манипулятора
>>11:27:33 : выставлено : Авария привода подъёма п/д
>>11:27:33 : снято : Нет давления в пневмосети
>>11:27:33 : снято : ТМН: предупреждение по температуре
>>11:27:33 : снято : Авария привода вращения магнетрона
>>11:27:33 : снято : Авария привода вращения п/д
>>11:27:33 : снято : Авария привода поворота заслонки
>>11:27:33 : снято : Авария привода манипулятора
>>11:27:33 : снято : Авария привода подъёма п/д
>>11:28:15 : выставлено : Нет охлаждения магнетрона
>>11:28:15 : выставлено : Нет охлаждения ТМН
>>11:28:15 : выставлено : Нет охлаждения шлюза
>>11:28:15 : выставлено : Нет давления в пневмосети
>>11:28:15 : выставлено : ТМН: предупреждение по температуре
>>11:28:15 : выставлено : Авария привода вращения магнетрона
>>11:28:15 : выставлено : Авария привода вращения п/д
>>11:28:15 : выставлено : Авария привода поворота заслонки
>>11:28:15 : выставлено : Авария привода манипулятора
>>11:28:15 : выставлено : Авария привода подъёма п/д
>>11:28:42 : снято : Нет давления в пневмосети
>>11:28:42 : снято : ТМН: предупреждение по температуре
>>11:28:42 : снято : Авария привода вращения магнетрона
>>11:28:42 : снято : Авария привода вращения п/д
>>11:28:42 : снято : Авария привода поворота заслонки
>>11:28:42 : снято : Авария привода манипулятора
>>11:28:42 : снято : Авария привода подъёма п/д
>>11:32:25 : выставлено : Нет охлаждения магнетрона
>>11:32:25 : выставлено : Нет охлаждения ТМН
>>11:32:25 : выставлено : Нет охлаждения шлюза
>>11:32:25 : выставлено : Нет давления в пневмосети
>>11:32:25 : выставлено : ТМН: предупреждение по температуре
>>11:32:25 : выставлено : Авария привода вращения магнетрона
>>11:32:25 : выставлено : Авария привода вращения п/д
>>11:32:25 : выставлено : Авария привода поворота заслонки
>>11:32:25 : выставлено : Авария привода манипулятора
>>11:32:25 : выставлено : Авария привода подъёма п/д
>>11:32:25 : снято : Нет давления в пневмосети
>>11:32:25 : снято : ТМН: предупреждение по температуре
>>11:32:25 : снято : Авария привода вращения магнетрона
>>11:32:25 : снято : Авария привода вращения п/д
>>11:32:25 : снято : Авария привода поворота заслонки
>>11:32:25 : снято : Авария привода манипулятора
>>11:32:25 : снято : Авария привода подъёма п/д
>>11:33:43 : выставлено : Нет охлаждения магнетрона
>>11:33:43 : выставлено : Нет охлаждения ТМН
>>11:33:43 : выставлено : Нет охлаждения шлюза
>>11:33:43 : выставлено : Нет давления в пневмосети
>>11:33:43 : выставлено : ТМН: предупреждение по температуре
>>11:33:43 : выставлено : Авария привода вращения магнетрона
>>11:33:43 : выставлено : Авария привода вращения п/д
>>11:33:43 : выставлено : Авария привода поворота заслонки
>>11:33:43 : выставлено : Авария привода манипулятора
>>11:33:43 : выставлено : Авария привода подъёма п/д
>>11:33:44 : снято : Нет давления в пневмосети
>>11:33:44 : снято : ТМН: предупреждение по температуре
>>11:33:44 : снято : Авария привода вращения магнетрона
>>11:33:44 : снято : Авария привода вращения п/д
>>11:33:44 : снято : Авария привода поворота заслонки
>>11:33:44 : снято : Авария привода манипулятора
>>11:33:44 : снято : Авария привода подъёма п/д
>>11:36:43 : выставлено : Нет охлаждения магнетрона
>>11:36:43 : выставлено : Нет охлаждения ТМН
>>11:36:43 : выставлено : Нет охлаждения шлюза
>>11:36:43 : выставлено : Нет давления в пневмосети
>>11:36:43 : выставлено : ТМН: предупреждение по температуре
>>11:36:43 : выставлено : Авария привода вращения магнетрона
>>11:36:43 : выставлено : Авария привода вращения п/д
>>11:36:43 : выставлено : Авария привода поворота заслонки
>>11:36:43 : выставлено : Авария привода манипулятора
>>11:36:43 : выставлено : Авария привода подъёма п/д
>>11:36:43 : снято : Нет давления в пневмосети
>>11:36:43 : снято : ТМН: предупреждение по температуре
>>11:36:43 : снято : Авария привода вращения магнетрона
>>11:36:43 : снято : Авария привода вращения п/д
>>11:36:43 : снято : Авария привода поворота заслонки
>>11:36:43 : снято : Авария привода манипулятора
>>11:36:43 : снято : Авария привода подъёма п/д
>>11:38:07 : выставлено : Нет охлаждения магнетрона
>>11:38:07 : выставлено : Нет охлаждения ТМН
>>11:38:07 : выставлено : Нет охлаждения шлюза
>>11:40:27 : выставлено : Нет охлаждения магнетрона
>>11:40:27 : выставлено : Нет охлаждения ТМН
>>11:40:27 : выставлено : Нет охлаждения шлюза
>>11:40:27 : выставлено : Нет давления в пневмосети
>>11:40:27 : выставлено : ТМН: предупреждение по температуре
>>11:40:27 : выставлено : Авария привода вращения магнетрона
>>11:40:27 : выставлено : Авария привода вращения п/д
>>11:40:27 : выставлено : Авария привода поворота заслонки
>>11:40:27 : выставлено : Авария привода манипулятора
>>11:40:27 : выставлено : Авария привода подъёма п/д
>>11:40:28 : снято : Нет давления в пневмосети
>>11:40:28 : снято : ТМН: предупреждение по температуре
>>11:40:28 : снято : Авария привода вращения магнетрона
>>11:40:28 : снято : Авария привода вращения п/д
>>11:40:28 : снято : Авария привода поворота заслонки
>>11:40:28 : снято : Авария привода манипулятора
>>11:40:28 : снято : Авария привода подъёма п/д
>>11:41:32 : выставлено : Нет охлаждения магнетрона
>>11:41:32 : выставлено : Нет охлаждения ТМН
>>11:41:32 : выставлено : Нет охлаждения шлюза
>>11:41:32 : выставлено : Нет давления в пневмосети
>>11:41:32 : выставлено : ТМН: предупреждение по температуре
>>11:41:32 : выставлено : Авария привода вращения магнетрона
>>11:41:32 : выставлено : Авария привода вращения п/д
>>11:41:32 : выставлено : Авария привода поворота заслонки
>>11:41:32 : выставлено : Авария привода манипулятора
>>11:41:32 : выставлено : Авария привода подъёма п/д
>>11:41:32 : снято : Нет давления в пневмосети
>>11:41:32 : снято : ТМН: предупреждение по температуре
>>11:41:32 : снято : Авария привода вращения магнетрона
>>11:41:32 : снято : Авария привода вращения п/д
>>11:41:32 : снято : Авария привода поворота заслонки
>>11:41:32 : снято : Авария привода манипулятора
>>11:41:32 : снято : Авария привода подъёма п/д
>>11:43:30 : выставлено : Авария привода вращения п/д
>>11:43:30 : выставлено : Авария привода поворота заслонки
>>11:43:30 : выставлено : Авария привода манипулятора
>>11:43:30 : выставлено : Авария привода подъёма п/д
>>11:43:33 : снято : Авария привода вращения п/д
>>11:43:33 : снято : Авария привода поворота заслонки
>>11:43:33 : снято : Авария привода манипулятора
>>11:43:33 : снято : Авария привода подъёма п/д
>>12:04:54 : выставлено : Нет охлаждения магнетрона
>>12:04:54 : выставлено : Нет охлаждения ТМН
>>12:04:54 : выставлено : Нет охлаждения шлюза
>>12:05:08 : выставлено : Нет охлаждения магнетрона
>>12:05:08 : выставлено : Нет охлаждения ТМН
>>12:05:08 : выставлено : Нет охлаждения шлюза
>>12:05:39 : выставлено : Нет охлаждения магнетрона
>>12:05:39 : выставлено : Нет охлаждения ТМН
>>12:05:39 : выставлено : Нет охлаждения шлюза
>>12:07:24 : выставлено : Нет охлаждения магнетрона
>>12:07:24 : выставлено : Нет охлаждения ТМН
>>12:07:24 : выставлено : Нет охлаждения шлюза
>>12:07:24 : выставлено : Нет давления в пневмосети
>>12:07:24 : выставлено : ТМН: предупреждение по температуре
>>12:07:24 : выставлено : Авария привода вращения магнетрона
>>12:07:24 : выставлено : Авария привода вращения п/д
>>12:07:24 : выставлено : Авария привода поворота заслонки
>>12:07:24 : выставлено : Авария привода манипулятора
>>12:07:24 : выставлено : Авария привода подъёма п/д
>>12:07:24 : снято : Нет давления в пневмосети
>>12:07:24 : снято : ТМН: предупреждение по температуре
>>12:07:24 : снято : Авария привода вращения магнетрона
>>12:07:24 : снято : Авария привода манипулятора
>>12:08:04 : выставлено : Нет готовности привода подъёма п/д
>>12:08:13 : снято : Нет готовности привода подъёма п/д
>>12:08:17 : выставлено : Авария привода манипулятора
>>12:08:19 : снято : Авария привода вращения п/д
>>12:08:19 : снято : Авария привода поворота заслонки
>>12:08:19 : снято : Авария привода манипулятора
>>12:08:19 : снято : Авария привода подъёма п/д
>>12:10:12 : снято : Нет охлаждения магнетрона
>>12:10:12 : снято : Нет охлаждения ТМН
>>12:10:12 : снято : Нет охлаждения шлюза
>>12:13:54 : выставлено : Положение ДЗ камеры не определено
>>12:14:00 : снято : Положение ДЗ камеры не определено
>>12:22:40 : выставлено : Нет выхода на режим ДЗ камеры
>>12:23:06 : снято : Нет выхода на режим ДЗ камеры
>>12:23:08 : выставлено : Положение ДЗ камеры не определено
>>12:23:13 : снято : Положение ДЗ камеры не определено
>>12:26:23 : выставлено : Большая ошибка регулирования РРГ1
>>12:26:23 : снято : Большая ошибка регулирования РРГ1
>>12:36:48 : выставлено : Большая ошибка регулирования РРГ1
>>12:36:48 : выставлено : Большая ошибка регулирования ДЗ камеры
>>12:36:49 : снято : Большая ошибка регулирования РРГ1
>>12:36:49 : выставлено : Большая ошибка регулирования РРГ1
>>12:36:50 : снято : Большая ошибка регулирования РРГ1
>>12:36:51 : снято : Большая ошибка регулирования ДЗ камеры
>>12:36:51 : выставлено : Нет регулирования ДЗ камеры
>>12:36:52 : выставлено : Большая ошибка регулирования ДЗ камеры
>>12:36:52 : снято : Нет регулирования ДЗ камеры
>>12:36:53 : снято : Большая ошибка регулирования ДЗ камеры
>>12:47:11 : выставлено : Нет связи с ТЕРМОДАТОМ
>>12:47:12 : снято : Нет связи с ТЕРМОДАТОМ
>>12:47:25 : выставлено : Нет связи с ТЕРМОДАТОМ
>>12:47:27 : снято : Нет связи с ТЕРМОДАТОМ
>>12:47:40 : выставлено : Нет связи с ТЕРМОДАТОМ
>>12:47:41 : снято : Нет связи с ТЕРМОДАТОМ
>>12:48:19 : выставлено : Большая ошибка регулирования ДЗ камеры
>>12:48:22 : снято : Большая ошибка регулирования ДЗ камеры
>>12:48:24 : выставлено : Положение ДЗ камеры не определено
>>12:48:29 : снято : Положение ДЗ камеры не определено
>>12:48:46 : выставлено : Вращение магнетрона не остановилось
>>12:49:12 : снято : Вращение магнетрона не остановилось
>>14:09:53 : выставлено : Большая ошибка регулирования РРГ1
>>14:10:00 : снято : Большая ошибка регулирования РРГ1
>>14:10:00 : выставлено : Нет регулирования РРГ1
>>14:13:40 : снято : Нет регулирования РРГ1
>>14:19:09 : выставлено : Нет связи с ТЕРМОДАТОМ
>>14:19:10 : снято : Нет связи с ТЕРМОДАТОМ
>>14:19:23 : выставлено : Нет связи с ТЕРМОДАТОМ
>>14:19:24 : снято : Нет связи с ТЕРМОДАТОМ
>>14:20:07 : выставлено : Нет связи с ТЕРМОДАТОМ
>>14:20:08 : снято : Нет связи с ТЕРМОДАТОМ
>>14:20:40 : выставлено : Нет связи с ТЕРМОДАТОМ
>>14:20:41 : снято : Нет связи с ТЕРМОДАТОМ
>>14:22:53 : выставлено : Большая ошибка регулирования ДЗ камеры
>>14:22:55 : снято : Большая ошибка регулирования ДЗ камеры
>>14:22:57 : выставлено : Положение ДЗ камеры не определено
>>14:23:01 : снято : Положение ДЗ камеры не определено
>>14:23:27 : выставлено : Вращение магнетрона не остановилось
>>14:23:52 : снято : Вращение магнетрона не остановилось
>>14:24:24 : выставлено : Положение ДЗ камеры не определено
>>14:24:30 : снято : Положение ДЗ камеры не определено
>>14:26:00 : выставлено : Положение ДЗ камеры не определено
>>14:26:05 : снято : Положение ДЗ камеры не определено
>>15:21:02 : выставлено : Положение ДЗ камеры не определено
>>15:21:06 : снято : Положение ДЗ камеры не определено
>>15:22:45 : выставлено : Положение ДЗ камеры не определено
>>15:22:47 : снято : Положение ДЗ камеры не определено
>>15:32:28 : выставлено : Нет связи с БПМ
>>15:33:49 : снято : Нет связи с БПМ
>>15:33:51 : выставлено : Нет связи с БПМ
>>15:35:14 : снято : Нет связи с БПМ
>>15:35:15 : выставлено : Положение ДЗ камеры не определено
>>15:35:15 : выставлено : Нет связи с БПМ
>>15:35:20 : снято : Положение ДЗ камеры не определено
>>15:36:37 : снято : Нет связи с БПМ
>>15:36:39 : выставлено : Нет связи с БПМ
>>15:38:01 : снято : Нет связи с БПМ
>>15:38:03 : выставлено : Нет связи с БПМ
>>15:39:25 : снято : Нет связи с БПМ
>>15:39:27 : выставлено : Нет связи с БПМ
>>15:40:49 : снято : Нет связи с БПМ
>>15:40:51 : выставлено : Нет связи с БПМ
>>15:42:13 : снято : Нет связи с БПМ
>>15:42:15 : выставлено : Нет связи с БПМ
>>15:43:36 : снято : Нет связи с БПМ
>>15:43:38 : выставлено : Нет связи с БПМ
>>15:45:00 : снято : Нет связи с БПМ
>>15:45:03 : выставлено : Нет связи с БПМ
>>15:46:24 : снято : Нет связи с БПМ
>>15:46:26 : выставлено : Нет связи с БПМ
>>15:47:48 : снято : Нет связи с БПМ
>>15:47:50 : выставлено : Нет связи с БПМ
>>15:49:12 : снято : Нет связи с БПМ
>>15:49:14 : выставлено : Нет связи с БПМ
>>15:50:36 : снято : Нет связи с БПМ
>>15:50:38 : выставлено : Нет связи с БПМ
>>15:52:00 : снято : Нет связи с БПМ
>>15:52:02 : выставлено : Нет связи с БПМ
>>15:53:24 : снято : Нет связи с БПМ
>>15:53:26 : выставлено : Нет связи с БПМ
>>15:54:47 : снято : Нет связи с БПМ
>>15:54:49 : выставлено : Нет связи с БПМ
>>15:55:33 : выставлено : Нет охлаждения магнетрона
>>15:55:33 : выставлено : Нет охлаждения ТМН
>>15:55:33 : выставлено : Нет охлаждения шлюза
>>15:56:11 : снято : Нет связи с БПМ
>>15:56:13 : выставлено : Нет связи с БПМ
>>15:57:35 : снято : Нет связи с БПМ
>>15:57:37 : выставлено : Нет связи с БПМ
>>15:58:59 : снято : Нет связи с БПМ
>>15:59:01 : выставлено : Нет связи с БПМ
>>16:00:23 : снято : Нет связи с БПМ
>>16:00:25 : выставлено : Нет связи с БПМ
>>16:01:47 : снято : Нет связи с БПМ
>>16:01:49 : выставлено : Нет связи с БПМ
>>16:03:11 : снято : Нет связи с БПМ
>>16:03:13 : выставлено : Нет связи с БПМ
>>16:04:34 : снято : Нет связи с БПМ
>>16:04:36 : выставлено : Нет связи с БПМ
>>16:05:58 : снято : Нет связи с БПМ
>>16:06:01 : выставлено : Нет связи с БПМ
>>16:07:22 : снято : Нет связи с БПМ
>>16:07:24 : выставлено : Нет связи с БПМ
>>16:08:46 : снято : Нет связи с БПМ
>>16:08:48 : выставлено : Нет связи с БПМ
>>16:10:10 : снято : Нет связи с БПМ
>>16:10:12 : выставлено : Нет связи с БПМ
>>16:11:34 : снято : Нет связи с БПМ
>>16:11:36 : выставлено : Нет связи с БПМ
>>16:12:57 : снято : Нет связи с БПМ
>>16:12:59 : выставлено : Нет связи с БПМ
>>16:14:21 : снято : Нет связи с БПМ
>>16:14:23 : выставлено : Нет связи с БПМ
>>16:15:45 : снято : Нет связи с БПМ
>>16:15:47 : выставлено : Нет связи с БПМ
>>16:17:09 : снято : Нет связи с БПМ
>>16:17:11 : выставлено : Нет связи с БПМ
>>16:18:33 : снято : Нет связи с БПМ
>>16:18:35 : выставлено : Нет связи с БПМ
>>16:19:57 : снято : Нет связи с БПМ
>>16:19:59 : выставлено : Нет связи с БПМ
>>16:21:21 : снято : Нет связи с БПМ
>>16:21:23 : выставлено : Нет связи с БПМ
>>16:22:44 : снято : Нет связи с БПМ
>>16:22:46 : выставлено : Нет связи с БПМ
>>16:24:09 : снято : Нет связи с БПМ
>>16:24:10 : выставлено : Нет связи с БПМ
>>16:25:32 : снято : Нет связи с БПМ
>>16:25:34 : выставлено : Нет связи с БПМ
>>16:26:56 : снято : Нет связи с БПМ
>>16:26:58 : выставлено : Нет связи с БПМ
>>16:28:20 : снято : Нет связи с БПМ
>>16:28:22 : выставлено : Нет связи с БПМ
>>16:29:44 : снято : Нет связи с БПМ
>>16:29:46 : выставлено : Нет связи с БПМ
>>16:31:08 : снято : Нет связи с БПМ
>>16:31:09 : выставлено : Нет связи с БПМ
>>16:32:32 : снято : Нет связи с БПМ
>>16:32:33 : выставлено : Нет связи с БПМ
>>16:33:55 : снято : Нет связи с БПМ
