12:18:38;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:39;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:39;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:40;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:40;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:41;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:41;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:42;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:42;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:43;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:43;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:44;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:44;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:45;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:45;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:46;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:46;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:47;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:47;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:48;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:48;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:49;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:49;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:50;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:50;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:51;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:51;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:52;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:52;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:53;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:53;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:54;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:54;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:55;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:55;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:56;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:56;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:57;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:57;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:58;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:58;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:59;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:18:59;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
12:19:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;299;
